Title,Description,Periode,Urheber,Technik,Country,Region,City,Lat,Lon,Coord-Quality-Score,Fallback,Ext-Calls
"Zuoz, Ortsteilansicht",Zuoz GR. Dorfbild. Vedute an der Haupt- und Durchgangsstrasse mit den Mauerbögen zwischen dem Planta- und dem Gemeindehaus. Friedhofmauer- und eingang. Blick talabwärts. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zuoz,46.60206,9.95965,3,True,0
"Zuoz, Engadinerhaus, Teilansicht",Zuoz GR. Dorfbild. Einzelbau. Altes Engadinerhaus mit breitem Rundbogentor. Gasse und Durchblick nach andern Gebäuden. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zuoz,46.60206,9.95965,3,True,0
"Zuoz, Ortsteilansicht",Zuoz GR. Haus Secchi. Ansicht der Giebelfassade und linken Seite. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zuoz,46.60206,9.95965,3,True,0
"Zuoz, Ortsteilansicht","Zuoz GR. Dorfbild, Landschaft. Teilansicht des Dorfes von Süden mit Berggruppe der linken Talseite. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Zuoz,46.60206,9.95965,3,True,0
"Zuoz, Ortsteilansicht","Zuoz GR. Dorfbild, Der grosse Dorfplatz, von unten nach oben gesehen. Engadinerhäuser. Rechts vorn das Plantahaus. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Zuoz,46.60206,9.95965,3,True,0
"Zuoz, Reformierte Kirche, Grabtafel","Zuoz GR. Kirche, Friedhofwesen. Gräber und Grabtafeln bei der Kirchen- oder Turmecke. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Zuoz,46.602091,9.9599105,4,False,1
"Zernez, Ortsteilansicht",Zernez GR. Landschaft. Bahnkörper und Stationsgebäude der Rhätischen Bahnen (RhB.). Blick talabwärts gegen den Piz Linard. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Zernez, Ortsteilansicht",Zernez GR. Dorfbild mit Strasse und Engadiner Bauernhaus (Teilansicht: untere Partie mit zwei Rundbogen-Einfahrten). Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Zernez, Ortsteilansicht","Zernez GR. Dorfbild. Platz mit einigen unansehnlichen, neuzeitlichen Häussern. Durchblick nach dem Kirchturm. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Zernez, Ortsteilansicht",Zernez GR. Landschaft der Zernezer Gegend. Der Talboden mit Wiese und Heuerszene im Vordergrund. Teil des Dorfes im Mittelgrund rechts. Blick talabwärts gegen den Piz Linard,1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Zernez, Ortsteilansicht","Zernez GR. Landschaft, Dorfbild. Schloss Wildenberg und Kirche, weitere Gebäude, von Süden gesehen (Vordergurnd-Mittelgrund), ebene Wiesenfläche vorn, diverse Berge im Hintergrund. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.699743,10.0961823,4,False,1
"Zernez, Ortsgesamtansicht und Landschaft","Zernez GR. Landschaft, Die Gegend von Zernez mit der Talsohle, dem Spöl (Vordergrund) und dem Dorf (Mittelgrund). Links hinten der Piz Linard. Blick gegen Norden. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Zernez, Ortsteilansicht",Zernez GR. Dorfbild. Die Hauptstrasse und flachgedeckte Häuser. Durchblilck gegen die Kirche und einen Berghang. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Susch, Ortsteilansicht","Susch/Süs GR. Teilansicht des Dorfes mit Gebäuden des linken und des rechten Inn-Ufers, gesehen von der Bahnstation der Rhätischen Bahnen (RhB) aus, von Westen. In der Mitte der Plantaturm und die Kirche",1916-1917,,,Switzerland,Kanton Graubünden,Susch,46.74989,10.07918,3,True,0
"Susch, Ortsteilansicht",Susch/Süs GR. Dorfbild. Eine Reihe alter Engadiner Bauernhäuser des rechtsufrigen Dorfteils an der Hauptgasse,1916-1917,,,Switzerland,Kanton Graubünden,Susch,46.74989,10.07918,3,True,0
"Susch, Ortsteilansicht",Susch/Süs GR. Dorfbild. Eine Hauptgasse und ein altes Engadiner Bauernhaus mit angebauter Scheune entlang der Strasse,1916-1917,,,Switzerland,Kanton Graubünden,Susch,46.74989,10.07918,3,True,0
"Susch, Ortsteilansicht",Susch/Süs GR. Landschaft und Siedlung. Blick vom Burghügel aus gegen Westen auf den südlichen Dorfteil hinunter und hinüber in das Flüelatal,1916-1917,,,Switzerland,Kanton Graubünden,Susch,46.74989,10.07918,3,True,0
"Zernez, Engadinerhaus, Teilansicht",Zernez GR. Haus Anton Cuonz (an der Ofenbergstrasse). Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Zernez,46.69862,10.09268,3,True,0
"Ardez, Ortsteilansicht","Ardez GR. Dorfbild. Gässchen und alte Engadiner Bauernhäuser; Durchblick nach einem ehemals guten, in späterer Zeit (20. Jh.?) verunstalteten Wohnhaus'",1916-1917,,,Switzerland,Kanton Graubünden,Ardez,46.77495,10.20159,3,True,0
"Ardez, Ortsteilansicht","Ardez GR. Dorfbild. Die Hauptstrasse mit ihren alten, meist schmucklosen Engadiner Bauernhäusern'",1916-1917,,,Switzerland,Kanton Graubünden,Ardez,46.77495,10.20159,3,True,0
"Ardez, Ortsteilansicht",Ardez GR. Landschaft der Ardezer Gegend. Partie mit und an der Strasse nach Fetan; Blick in südwestlicher Richtung nach dem Dorf Ardez (MG)',1916-1917,,,Switzerland,Kanton Graubünden,Ardez,46.77495,10.20159,3,True,0
"Ftan Grond, Ortsteilansicht","Ftan/Fetan GR. Landschaft, Siedlung, Dorfbild von Gross-Fetan. Ansicht von Nordosten",1916-1917,,,Switzerland,Kanton Graubünden,Ftan,46.79436,10.24793,3,True,0
"Ftan Grond, Ortsteilansicht","Ftan/Fetan GR. Landschaft, Siedlung. Das Dorf Gross-Fetan von Südwesten gesehen",1916-1917,,,Switzerland,Kanton Graubünden,Ftan,46.79436,10.24793,3,True,0
"Ftan, Ortsteilansicht",Ftan/Fetan GR. Dorfbild. Gasse mit einer Reihe alter Engadiner Bauernhäusser,1917,,,Switzerland,Kanton Graubünden,Ftan,46.79436,10.24793,3,True,0
"Ftan, Landschaft",Ftan/Fetan GR. Landschaft bei Fetan. Wiesenterrasse mit Waldpartien. Durchblick nach Osten auf die Lischana-Gruppe,1916-1917,,,Switzerland,Kanton Graubünden,Ftan,46.79436,10.24793,3,True,0
"Scuol/Schuls, Ortsteilansicht","Scuol/Schuls GR. Landschaft und Siedlung. Teilansicht von Ober-Schuls mit dem dahinterliegenden Berghang, von Süden. Links vorn eine Eisenbrücke auf gemauerten Pfeilern über den Inn",1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Ortsteilansicht",Scuol/Schuls GR. Landschaft und Siedlung. Der Inn-Fluss mit seinen bewaldeten Steilufern oberhalb Schuls (Vordergrund). Blick talabwärts gegen das Dorf (Mittelgrund) und die linksseitigen Berghänge (gegen Nordosten),1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Ortsgesamtansicht",Scuol/Schuls GR. Landschaft der Schulser Gegend mit dem Dorf im Mittelgrund rechts. Blick vom rechten Inn-Ufer etwas unterhalb Schuls aus gegen Nordwesten,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Ortsteilansicht",Scuol/Schuls GR. Landschaft und Siedlung. Teilansicht von Ober-Schuls mit dem Hotelviertel von Süden mit der Motta Naluns im Hintergrund,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Ortsgesamtansicht",Tarasp GR. Landschaft. Gelände an der Strasse Tarasp-Schuls bei der Villa Engiadina. Blick in nordöstlicher Richtung auf Schuls und seine Landschaft. Rechts hinten der unterste Teil des Engadins,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.7763486,10.2598974,4,False,1
"Scuol/Schuls, Ortsgesamtansicht",Scuol/Schuls GR. Landschaftsbild der Schulser Gegend mit der Ausmündung der Clemgia-Schlucht ins Engadin. Fernansicht des Dorfes Schuls mit seiner Umgebung von Südwesten,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Ortsteilansicht","Scuol/Schuls GR. Landschaft bei Schuls. Das linke, felsige Steilufer des Inn mit der Kirche (links) und der gedeckten Holzbrücke (rechts). Blick gegen Ost-Südosten auf die bewaldeten Berghänge der rechten Talseite",1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.8158412,10.3367682,4,False,1
"Scuol/Schuls, Ortsteilansicht",Scuol/Schuls GR. Dorfbild von Unter-Schuls. Der Dorfplatz mit Brunnen. Alte Engadiner Bauernhäuser,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Haus Nr. 90, Gesamtaussenansicht",Scuol/Schuls GR. Dorfbild. Einzelbau. Altes Engadinerhaus mit Fassadenmalerei. Frontalansicht mit Dorfplatz,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Landschaft",Scuol/Schuls GR. Landschaft. Bewaldeter Berghang mit Fahrweg nach dem Weiler Pradella. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.8014,10.3227,5,False,0
"Scuol/Schuls, Landschaft",Scuol/Schuls GR. Landschaft. Fahrweg in waldiger Umgebung. Zwischen Schuls und dem Weiler Pradella. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.8014,10.3227,5,False,0
"Scuol/Schuls, Landschaft",Scuol/Schuls GR. Landschaft. Berghang mit Fahrweg und Waldpartie zwischen Schuls und dem Weiler Pradella. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.8014,10.3227,5,False,0
"Scuol/Schuls, Landschaft",Scuol/Schuls GR. Landschaft. Felswand mit Sturzbach und Waldpartien in der Clemgia-Schlucht. Aufnahme 1916/17.,1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Landschaft","Scuol/Schuls GR. Landschaft. Der Clemgia-Bach mit alter Säge und primitiver Wasserableitung, unweit der Einmündung in den Inn. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Scuol/Schuls, Landschaft","Scuol/Schuls GR. Landschaftspartie mit alter Mühle beim Einfluss der Clemgia in den Inn, gesehen vom linken Inn-Ufer aus mit Blick nach Süden gegen einen bewaldeten Berghang und ein Dreitausendermassiv. Aufnahme 1916/17.",1916-1917,,,Switzerland,Kanton Graubünden,Scuol,46.78976,10.29465,5,False,0
"Vulpera, Kurhaus Tarasp, Teilaussenansicht",Tarasp GR. Vulpera. Kurhaus Tarasp-Vulpera. Aussenansicht: bergseitige Längsfassade mit Portikus-Vorbau und Zufahrt. Aufnahme 1917.,1917,,,Switzerland,Kanton Graubünden,Tarasp,46.7885643,10.2773311,4,False,1
"Vulpera, Ortsteilansicht","Tarasp GR. Vulpera. Hotel Schweizerhof, gesehen durch einen weitgeschwungenen Bogendurchlass (Vordergrund) hindurch (Teilansicht Bergseite). Parkvegetation",1917,,,Switzerland,Kanton Graubünden,Tarasp,46.49469,9.90018,5,False,0
"Vulpera, Bavetta, Teilaussenansicht",Tarasp GR. Vulpera. Landschaft am Inn mit der Trinkhalle und bewaldetem Steilhang am rechten Ufer,1917,,,Switzerland,Kanton Graubünden,Tarasp,46.77696,10.25848,3,True,0
"Scuol/Schuls, Landschaft","Tarasp GR. Landschaft. Freies, sanft geneigtes Wiesengelände mit Heuerszene auf dem Gebiete der Gemeinde Tarasp. Blick gegen Nordosten nach Schuls und durch das Unterengadin hinunter. Aufnahme 1917.",1917,,,Switzerland,Kanton Graubünden,Scuol,46.79671,10.29804,3,True,0
"Ardez, Ortsteilansicht",Ardez GR. Landschaft. Links vorn ein abschüssiges Gelände mit Felsturm und Strasse an der linken Talseite. Blick gegen Osten auf die Gegend von Tarasp und die rechtseitigen Unterengadiner Berge',1917,,,Switzerland,Kanton Graubünden,Ardez,46.77495,10.20159,3,True,0
"Tarasp, Schloss Tarasp, Gesamtansicht","Tarasp GR. Landschaft. Die Gegend von Tarasp mit dem Schloss und einigen Weilern, gesehen von Nordosten: aus der Schulser Gegend. Im Hintergrund einige Schneeberge der Dreitausenderklasse",1917,,,Switzerland,Kanton Graubünden,Tarasp,46.7789413,10.2617246,4,False,1
"Tarasp, Sägewerk, Teilaussenansicht",Tarasp GR. Landschaft. Der Bach im Plavnà-Tal mit Sägemühle. Blick tobeleinwärts gegen eine Bergspitze,1917,,,Switzerland,Kanton Graubünden,Tarasp,46.77696,10.25848,3,True,0
"Ramosch/Remüs, Ortsgesamtansicht","Ramosch/Remüs GR. Landschaft und Siedlung. Das Dorf Remüs inmitten seiner Landschaft, von Süden gesehen",1917,,,Switzerland,Kanton Graubünden,Ramosch,46.83386,10.3815,3,True,0
"Martinsbruck, Landschaft",Tschlin/Schleins GR. Martinsbruck. Landschaft. Der Inn und die Inn-Schlucht bei Martinsbruck.,1917,,,Switzerland,Kanton Graubünden,Tschlin,46.8842,10.4627,5,False,0
"Strada im Engadin, Ortschaft, Ortsgesamtansicht",Tschlin GR. Strada im Engadin. Landschaft des Unterengadins. Die Gegend von St. Niclà und Strada von Seraplana aus gesehen mit Blick gegen Nordosten: talabwärts. Aufnahme bei Spätnachmittags-Sonnenstand,1917,,,Switzerland,Kanton Graubünden,Strada,46.86381,10.4364,3,True,0
"Strada im Engadin, Ortschaft, Ortsgesamtansicht","Tschlin GR. Strada im Engadin. Landschaft des Unterengadins. Die Gegend von St. Niclà und Strada, gesehen vom Weiler Seraplana aus mit Blick gegen Nordosten: talabwärts. Aufnahme bie Mittagsbelichtung",1917,,,Switzerland,Kanton Graubünden,Strada,46.86381,10.4364,3,True,0
"Martinsbruck, Landschaft","Tschlin/Schleins GR. Martinsbruck. Landschaft des Unterengadins. Blick über den Inn-Fluss talaufwärts. Rechts im Bild ein Ufergelände mit einem Gebäudekomplex, dahinter ein dunkler Waldhang. Blickrichtung nach Südwesten.",1917,,,Switzerland,Kanton Graubünden,Tschlin,46.8842,10.4627,5,False,0
"Martinsbruck, Ortsteilansicht",Tschlin/Schleins GR. Martinsbruck. Dorfbild. Die Hauptstrasse innerorts mit alten Engadiner Bauernhäusern.,1917,,,Switzerland,Kanton Graubünden,Tschlin,46.8842,10.4627,5,False,0
"Martinsbruck, Ortsteilansicht","Tschlin/Schleins GR. Martinsbruck. Dorfbild, Bauweise. Schrägansicht einer grossen strassenseitigen Hauswand mit Fassadenmalerei und vorkragendem Bachofen. Vor dem Haus eine Bretterbeige.",1917,,,Switzerland,Kanton Graubünden,Tschlin,46.8842,10.4627,5,False,0
"Martinsbruck, Ortsteilansicht","Tschlin/Schleins GR. Martinsbruck. Dorfbild, Häusergruppe an der Kantonsstrasse innerorts. Vorn ein altes Engadiner Bauernhaus mit gemaltem Fassadenschmuck und hervorstehendem Backofen am ersten Stock.",1917,,,Switzerland,Kanton Graubünden,Tschlin,46.8842,10.4627,5,False,0
"Martinsbruck, Innbrücke, Teilansicht",Tschlin/Schleins GR. Martinsbruck. Grenzbesetzung 1914-18. Schweizer und Oesterreicher Soldaten auf der Innbrücke zu Martinsbruck.,1917,,,Switzerland,Kanton Graubünden,Tschlin,46.86975,10.42546,3,True,0
"Martinsbruck, Innbrücke, Teilansicht",Tschlin/Schleins GR. Martinsbruck. Grenzbesetzung 1914-18. Schweizer und Oesterreicher Soldaten auf der Innbrücke zu Martinsbruck.,1917,,,Switzerland,Kanton Graubünden,Tschlin,46.86975,10.42546,3,True,0
"Martinsbruck, Landschaft","Tschlin/Schleins GR. Martinsbruck. Landschaftsbild des Inn-Tals, unterster Teil des Engadins auf Schweizerboden: bei Weingarten/Vinadi.",1917,,,Switzerland,Kanton Graubünden,Tschlin,46.8842,10.4627,5,False,0
"Samnaun, Landschaft","Samnaun GR. Landschaftsmotiv mit der Samnaunerstrasse in felsiger, schluchtartiger Partie mit Tunnel und tief eingeschnittenem Tobel",1917,,,Switzerland,Kanton Graubünden,Samnaun,46.94373,10.36058,3,True,0
"Samnaun, Landschaft","Samnaun GR. Landschaftsmotiv mit Tunnel in einer felsigen, steilen Geländepartie an der Samnaunerstrasse",1917,,,Switzerland,Kanton Graubünden,Samnaun,46.94373,10.36058,3,True,0
"Samnaun, Landschaft",Samnaun GR. Landschaft. Waldreiche Berghänge am Eingang ins Samnaunertal,1917,,,Switzerland,Kanton Graubünden,Samnaun,46.94373,10.36058,3,True,0
"Tarasp, Sägewerk, Teilaussenansicht",Tarasp GR. Landschaft des Val Plavnà mit dem Talbach bei der Säge. Blick taleinwärts gegen eine Bergspitze,1917,,,Switzerland,Kanton Graubünden,Tarasp,46.77696,10.25848,3,True,0
"Graubünden, Teilansicht eines Objektes",Kunsthandwerkliches. Markttasche aus einem buntgemusterten (Pflanzenmotive) Gewebe gefertigt (Engadinerarbeit?),1917,,,Switzerland,,,,,0,False,0
"Kilchberg (ZH), Lehnstuhl, Gesamtansicht",Kilchberg ZH. Villa Zinggeler. Kunsthandwerkliches. Lehnstuhl mit geschwungenen Seitenlehnen und Fusspartien und buntgemustertem Stoffbezug. Seitenansicht,1917,,,Switzerland,Kanton Zürich,Kilchberg,47.32438,8.54548,3,True,0
"Kilchberg (ZH), Lehnstuhl, Gesamtansicht",Kilchberg ZH. Villa Zinggeler. Kunsthandwerkliches. Lehnstuhl mit geschwungenen Seitenlehnen und Fusspartien und buntgemustertem Stoffbezug. Ansicht von vorn (vgl. Bild Nr. 11567),1917,,,Switzerland,Kanton Zürich,Kilchberg,47.32438,8.54548,3,True,0
"Vicosoprano, Landschaft","Vicosoprano GR. Landschaftsmotiv mit Rasenplatz und Fahrweg, Tannengruppe, Berghängen in der Umgebung von Vicosoprano. Aufnahme 1927.",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft","Vicosoprano GR. Landschaftsmotiv mit Fahrweg, Hütte und Vegetation an einem Berghang in der Nähe des Weilers Roticcio. Aufnahme 1927.",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft",Vicosoprano GR. Landschaft und Technik. Gelände am Ansatzpunkt eines Berghangs bei Vicosoprano. Technische Vorkehrungen für die Albigna-Verbauung. Aufnahme 1927.,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft",Vicosoprano GR. Landschaft und Mensch. Gelände zwischen dem Albigna-Bach und dem Berghang der linken Talseite. Eine Gruppe italienischer Arbeiter beim Mittagsmahle,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Porträt, Weibliche Person, Vicosoprano",Vicosoprano GR. Menschen. Junge Bergellerin in Tracht,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Porträt, Weibliche Person, Vicosoprano",Vicosoprano GR. Menschen. Junge Bergellerin in Tracht. (Brustbild),1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Porträt, Weibliche Person, Vicosoprano",Vicosoprano GR. Menschen. Junge Bergellerin in Tracht. (Brustbild),1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft",Vicosoprano GR. Landschaftsmotiv mit Weg und Hütte an bewaldetem Abhang beim Weiler Roticcio. Aufnahme 1927.,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Porträt, Männliche Person, Vicosoprano",Vicosoprano GR. Menschen. Ein Ingenieur aus dem Bergell (an den Albigna-Verbauungen beschäftigt) vor einem Hotel stehend,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.3594531,9.6440963,4,False,1
"Porträt, Männliche Person, Vicosoprano",Vicosoprano GR. Menschen. Alter Mann. Pfeife rauchend (Herr Prevosti. Brustbild),1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Porträt, Männliche Person, Vicosoprano","Vicosoprano GR. Menschen. Aelterer Mann, vor Hotel stehend, langen Bergstock haltend (der Tierarzt, Einwohner von Soglio)",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.3594531,9.6440963,4,False,1
"Porträt, Männliche Person, Vicosoprano","Vicosoprano GR. Menschen. Aelterer Mann, vor Hotel stehend, langen Bergstock haltend (der Tierarzt, Einwohner von Soglio)",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.3594531,9.6440963,4,False,1
"Porträt, Kind, Vicosoprano","Vicosoprano GR. Menschen. Junger Bergeller, hemdärmelig",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft","Vicosoprano GR. Landschaft. Berghang der rechten Talseite im obern Bergell mit dem Weiler Roticcio und dem Piz Cam, gesehen vom Tal aus. Aufnahme 1927.",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Graubünden, Kunsthandwerk",Kunsthandwerkliches. Markttasche aus einem buntgemusterten (Pflanzenmotive) Gewebe gefertigt (Engadinerarbeit od. Bergell?),1927,,,Switzerland,,,,,0,False,0
"Graubünden, Kunsthandwerk",Kunsthandwerkliches. Markttasche aus einem buntgemusterten (Pflanzenmotive) Gewebe gefertigt (Engadinerarbeit od. Bergell),1927,,,Switzerland,,,,,0,False,0
"Vicosoprano, Ortsteilansicht","Vicosoprano GR. Landschaft und Siedlung. Dorf und Gegend von Vicosoprano, gesehen von Westen mit Blick talaufwärts",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft",Vicosoprano GR. Landschaftsmotiv mit dem Albigna-Bachbett und einem hausgrossen Felsblock oberhalb des Dorfes. Zeit und Umstände kurz nach dem Hochwasser vom September 1927. Aufnahme 1927.,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft","Vicosoprano GR. Landschaftsmotiv mit kräftigem Bergbach (Albigna) und dunklem Waldhang, oberhalb Vicosoprano. Aufnahme 1927.",1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Vicosoprano, Landschaft",Vicosoprano GR. Gebirgslandschaft. Bergbach-Romantik an der Albigna. Blick tobelaufwärts gegen Süden nach dem Albigna-Kessel. Aufnahme 1927.,1927,,,Switzerland,Kanton Graubünden,Vicosoprano,46.35112,9.6208,3,True,0
"Julierpass, Julier-Hospiz","Motiv mit der Julierstrasse beim Hospiz auf der Passhöhe. Vierspännige Postkutsche unterwegs. Blick gegen Osten. Im Hintergrund, rechts Piz Albana",1910,,,Switzerland,Kanton Graubünden,Silvaplana,46.4699591,9.7173174,4,False,1
"Bivio, Landschaft","Landschaft. Die Westrampe zum Julierpass mit ihren Strassenwindungen, gesehen von der Passhöhe aus Richtung Oberhalbstein'",1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Porträt, Weibliche Person, Silvaplana","Silvaplana GR. Menschen. Junge Frau, gekleidet nach der Mode kurz nach 1900, vor der Haustüre des Julier-Hospizes sitzend (die Telegraphistin von Julier-Hospiz)",1910,,,Switzerland,Kanton Graubünden,Silvaplana,46.4699591,9.7173174,4,False,1
"Porträt, Männliche Person, Italia","Silvaplana GR. Menschen. Junger italienischer Knecht, vor dem Hause des Julier-Hospiz sitzend",1910,,,Switzerland,Kanton Graubünden,Silvaplana,46.4699591,9.7173174,4,False,1
"Julierpass, Julier-Hospiz, Gesamtansicht","Julierpass mit Landschaft, Blick nach Norden. Im Hintergrund, Mitte, Corn Alv",1910,,,Switzerland,Kanton Graubünden,Silvaplana,46.4699591,9.7173174,4,False,1
"Bivio, Landschaft","Bivio GR. Landschaft am Julierpass. Alpgelände mit Viehherde an der Westrampe zum Pass. Ausblick nach einem Bergmassiv des Oberhalbsteins, linke Talseite'",1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Bivio, Landschaft","Bivio GR. Landschaft an der Julierpass-Route, Westrampe. Weitläufiges Alpgelände mit (VG) einigen Hütten und einer Arvengruppe'",1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Bivio, Landschaft","Bivio GR. Berglandschaft am Julierpass, Westrampe. Alpgelände mit einer Senke, in welcher eine Gruppe Hütten und Ställe liegt'",1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Silvaplana, Julierpass, Landschaft","Bivio GR. Berglandschaft am Julierpass, Im Vordergrund ein steiniges Alpgelände auf Gravasalvas. Blick gegen Nordosten auf Piz Julier und Piz Albana.",1910,,,Switzerland,Kanton Graubünden,Silvaplana,46.4581,9.79514,3,True,0
"Sur, Alp Flix, Teilansicht",Sur GR. Berglandschaft. Weitläufiges Alpgelände auf Flix mit Blick gegen Ost-Nordosten auf die Piz d'Err-Gruppe,1910,,,Switzerland,Kanton Graubünden,Sur,46.5236589,9.6540963,4,False,1
"Bivio, Landschaft","Bivio GR. Gebirgslandschaft in der Julierpass-Gegend. Kleiner, von Steinblöcken umringter Bergsee auf Gravasalvas. In der Ferne einige Oberhalbsteiner Berge'",1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Bivio, Panorama",Bivio GR. Hochgebirgslandschaft im Gebiete des Julierpasses. Steiniges Alpgelände mit Schneeflecken (VG) auf Gravasalvas. Ausblick auf eine Gebirgskette von Dreitausendern',1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Bivio, Landschaft","Bivio GR. Gebirgslandschaft. Kleiner, von Steinblöcken umgebener Bergsee auf Gravasalvas; Aussicht auf eine Bergkette mit spitzem Kegel (Piz Nair?)'",1910,,,Switzerland,Kanton Graubünden,Bivio,46.46852,9.65088,3,True,0
"Mulegns/Mühlen, Val da Faller, Tga, Landschaft",Mulegns/Mühlen GR. Berglandschaft. Alpgelände im Val Fallér. Im Mittelgrund rechts eine Gruppe Hütten und Ställe: Tga da Fallér. Blick in Ost-Nordöstlicher Richtung hinüber nach dem Piz d'Err-Massiv.,1910,,,Switzerland,Kanton Graubünden,Mulegns,46.5039846,9.580712,4,False,1
"Mulegns/Mühlen, Val da Faller, Tga, Landschaft","Mulegns/Mühlen GR. Landschaftsmotiv in der Maiensässzone unterhalb Tga d'Fallér. Flanke eines kleinen Tobels mit Tannen, am Weg ins Val Fallér.",1910,,,Switzerland,Kanton Graubünden,Mulegns,46.5070256,9.584942,4,False,1
"Mulegns/Mühlen, Val da Faller, Tga, Ortsgesamtansicht",Mulegns/Mühlen GR. Landschaft und Siedlung. Maiensässgelände und -dörfchen im Val Fallér. Blick gegen Nordosten nach dem Bergmassiv Piz d'Err.,1910,,,Switzerland,Kanton Graubünden,Mulegns,46.52421,9.62087,3,True,0
